Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-05-26,202.58,202.58,200.6,201.59,32409
2020-05-27,201.59,202.58,200.6,201.59,21446
2020-05-28,201.59,203.56,199.63,201.59,1183
2020-05-29,201.59,201.59,197.66,200.6,419
2020-06-01,200.6,205.52,196.18,201.59,1630
2020-06-02,200.6,204.55,196.18,201.59,1530
2020-06-03,202.58,205.52,196.67,196.67,2498
2020-06-04,197.66,198.64,196.18,196.67,883
2020-06-05,196.67,202.58,196.67,202.58,21691
2020-06-08,203.56,203.56,197.66,197.66,330
2020-06-09,197.66,201.59,196.67,196.67,20723
2020-06-10,201.59,201.59,196.67,201.59,640
2020-06-12,195.69,201.59,192.74,199.63,549
2020-06-15,196.67,197.66,192.74,195.2,5685
2020-06-16,195.2,196.67,193.73,196.67,16252
2020-06-17,196.18,197.66,195.2,196.18,563
2020-06-18,195.69,197.66,195.2,197.66,4054
2020-06-19,197.66,197.66,194.71,196.67,1498
2020-06-22,196.67,199.63,196.18,196.18,755
2020-06-23,196.18,199.63,196.18,198.64,1051
2020-06-24,198.64,199.63,197.66,198.64,186
2020-06-25,196.67,200.6,196.67,200.6,4473
2020-06-26,200.6,208.48,198.64,201.59,13361
2020-06-29,201.59,205.52,198.64,204.55,582
2020-06-30,204.55,207.49,201.59,206.51,21574
2020-07-01,205.52,213.39,202.58,213.39,22059
2020-07-02,212.41,214.37,209.46,214.37,847
2020-07-03,217.34,217.34,208.45,211.41,751
2020-07-06,215.36,217.34,211.41,217.34,1631
2020-07-07,217.34,221.29,211.41,211.41,726
2020-07-08,209.44,215.36,207.46,207.46,946
2020-07-09,211.41,211.41,206.47,208.45,16615
2020-07-10,208.45,213.39,200.54,200.54,5997
2020-07-13,202.52,204.5,202.52,203.51,134
2020-07-14,204.5,204.5,198.57,199.56,841
2020-07-15,199.56,205.48,199.56,202.52,275
2020-07-16,205.48,206.47,203.51,203.51,509
2020-07-17,206.47,216.35,204.5,215.36,1816
2020-07-20,216.35,216.35,210.42,213.39,212
2020-07-21,213.39,219.31,213.39,219.31,1318
2020-07-22,219.31,220.3,210.42,210.42,440
2020-07-23,213.39,220.3,205.48,217.34,1992
2020-07-24,215.36,216.35,210.42,212.4,226
2020-07-27,216.35,216.35,210.42,215.36,377
2020-07-28,215.36,215.36,210.42,211.41,8816
2020-07-29,212.4,217.34,209.44,213.39,2042
2020-07-30,213.39,217.34,213.39,213.39,2734
2020-07-31,216.35,220.3,209.44,215.36,3199
2020-08-03,221.29,221.29,201.53,209.44,5558
2020-08-04,206.47,210.42,206.47,207.46,1536
2020-08-05,208.45,212.4,207.46,211.41,29170
2020-08-06,210.42,217.34,209.44,213.39,2333
2020-08-07,211.41,211.41,201.53,204.5,3887
2020-08-10,207.46,208.45,206.47,208.45,62
2020-08-11,209.44,210.42,207.46,210.42,409
2020-08-12,211.41,214.37,211.41,211.41,4185
2020-08-13,214.37,214.37,211.41,211.41,21027
2020-08-14,214.37,214.37,209.44,212.4,171
2020-08-17,213.39,229.19,209.44,222.28,3685
2020-08-18,223.27,225.24,219.31,223.27,2244
2020-08-19,223.27,224.25,221.29,221.29,721
2020-08-20,222.28,223.27,220.3,220.3,184
2020-08-21,220.3,223.27,220.3,222.28,1630
2020-08-24,223.27,223.27,217.34,218.33,791
2020-08-25,218.33,220.3,216.35,218.33,3945
2020-08-26,216.35,217.34,214.37,215.36,223
2020-08-27,215.36,220.3,215.36,218.33,306
2020-08-28,218.33,224.25,218.33,219.31,543
2020-08-31,219.31,221.29,208.45,211.41,1416
2020-09-01,211.41,215.36,211.41,211.41,554
2020-09-02,213.39,222.28,213.39,219.31,541
2020-09-03,219.31,219.31,212.4,213.39,503
2020-09-04,213.39,213.39,203.51,208.45,594
2020-09-07,209.44,213.39,209.44,212.4,402
2020-09-08,212.4,215.36,206.47,208.45,1559
2020-09-09,208.45,209.44,207.46,209.44,387
2020-09-10,210.42,210.42,210.42,210.42,16
2020-09-11,211.41,211.41,210.42,211.41,148
2020-09-14,212.4,215.36,210.42,212.4,255
2020-09-15,215.36,215.36,212.4,212.4,59
2020-09-16,212.4,212.4,208.45,212.4,155
2020-09-17,210.42,211.41,207.46,211.41,331
2020-09-18,212.4,212.4,202.52,203.51,1383
2020-09-21,206.47,208.45,201.53,202.52,806
2020-09-22,202.52,207.46,192.64,198.57,3279
2020-09-23,199.56,202.52,198.57,200.54,760
2020-09-24,198.57,198.57,195.11,197.58,1608
2020-09-25,197.58,199.56,196.1,196.59,737
2020-09-28,201.53,202.52,200.54,201.53,866
2020-09-29,204.5,218.33,204.5,213.39,1329
2020-09-30,213.39,215.36,211.41,211.41,415
2020-10-01,217.34,217.34,199.56,199.56,1167
2020-10-02,200.54,205.48,200.54,202.52,802
2020-10-05,212.4,214.37,205.48,206.47,651
2020-10-06,205.48,209.44,205.48,205.48,1209
2020-10-07,206.47,208.45,203.51,205.48,564
2020-10-08,205.48,205.48,201.53,201.53,1094
2020-10-09,201.53,203.51,197.58,198.57,626
2020-10-12,198.57,204.5,195.6,197.58,3483
2020-10-13,197.58,200.54,197.09,200.54,699
2020-10-14,200.54,201.53,197.09,197.09,1392
2020-10-15,199.56,200.54,194.12,194.12,1182
2020-10-16,194.12,198.57,193.63,194.62,12531
2020-10-19,196.59,197.09,193.63,194.62,10083
2020-10-20,197.58,202.52,195.11,195.11,6625
2020-10-21,200.54,200.54,194.62,196.59,39142
2020-10-22,197.58,198.57,195.6,197.58,1145
2020-10-23,197.58,200.54,194.62,197.58,312
2020-10-26,198.57,198.57,195.11,197.09,6450
2020-10-27,196.59,200.54,195.11,197.09,1214
2020-10-28,197.09,198.57,188.69,188.69,5170
2020-10-29,188.2,194.12,180.79,194.12,1785
2020-10-30,191.65,192.64,188.2,190.67,4502
2020-11-02,187.7,195.6,187.7,195.6,804
2020-11-03,195.6,196.59,195.6,196.59,632
2020-11-04,196.59,196.59,192.64,195.6,807
2020-11-05,195.11,196.1,195.11,195.6,370
2020-11-06,195.6,197.58,194.62,197.58,853
2020-11-09,199.56,203.51,197.09,202.52,1053
2020-11-10,203.51,207.46,200.54,200.54,1212
2020-11-12,204.5,204.5,200.54,202.52,473
2020-11-13,202.52,202.52,199.56,199.56,438
2020-11-16,205.48,205.48,200.54,202.52,1708
2020-11-17,202.52,202.52,195.6,196.1,596
2020-11-18,199.56,200.54,194.62,194.62,1666
2020-11-19,194.62,198.57,193.14,193.14,459
2020-11-20,197.58,197.58,192.15,192.15,938
2020-11-23,193.63,193.63,191.65,191.65,1184
2020-11-24,193.63,195.6,191.16,191.65,1198
2020-11-25,192.15,193.63,189.18,189.68,2830
2020-11-26,189.18,192.64,189.18,192.64,1383
2020-11-27,192.64,196.1,192.64,195.11,1143
2020-11-30,196.1,196.1,190.17,190.17,591
2020-12-01,191.65,192.64,189.68,191.65,416
2020-12-02,191.65,195.6,191.65,195.6,287
2020-12-03,195.6,196.59,192.64,196.59,382
2020-12-04,196.59,196.59,193.63,196.59,382
2020-12-07,195.6,195.6,191.16,193.63,641
2020-12-08,193.63,193.63,191.16,192.64,379
2020-12-09,193.63,195.6,193.63,195.11,1929
2020-12-10,194.12,195.11,190.67,191.16,465
2020-12-11,193.14,193.14,190.67,192.64,910
2020-12-14,195.11,195.11,189.68,190.67,715
2020-12-15,192.15,192.64,190.17,190.17,2670
2020-12-16,190.67,197.58,190.67,196.1,2225
2020-12-17,196.59,196.59,193.14,193.14,1106
2020-12-18,196.59,196.59,183.75,183.75,2505
2020-12-21,188.69,192.64,187.7,191.16,1054
2020-12-22,191.16,191.65,190.17,190.67,450
2020-12-23,191.16,194.12,190.67,192.64,563
2020-12-28,193.14,195.6,192.64,195.6,1538
2020-12-29,196.1,196.59,190.67,190.67,3041
2020-12-30,188.69,192.15,188.2,192.15,10641
2021-01-04,193.63,193.63,190.17,192.64,1476
2021-01-05,192.64,193.63,191.65,191.65,1125
2021-01-07,192.64,193.14,190.17,191.65,1981
2021-01-08,191.65,193.63,191.65,191.65,4063
2021-01-11,192.64,192.64,191.16,191.65,2056
2021-01-12,192.64,193.63,192.15,192.15,1440
2021-01-13,192.64,192.64,191.65,192.64,1939
2021-01-14,192.64,193.14,191.65,191.65,814
2021-01-15,192.15,192.64,190.67,190.67,1177
2021-01-18,190.67,193.14,188.2,189.18,2422
2021-01-19,188.69,191.16,188.69,190.67,714
2021-01-20,190.67,191.65,189.18,191.65,2195
2021-01-21,192.15,192.15,190.67,191.65,319
2021-01-22,191.65,192.15,189.68,191.16,291
2021-01-25,190.67,191.65,188.69,188.69,584
2021-01-26,189.68,190.67,188.69,190.67,778
2021-01-27,190.67,190.67,189.68,190.17,1051
2021-01-28,190.67,196.59,185.73,196.1,8536
2021-01-29,196.59,196.59,188.69,194.12,2450
2021-02-01,194.12,194.12,192.15,192.64,430
2021-02-02,192.64,193.63,191.65,192.64,767
2021-02-03,193.63,196.59,192.64,192.64,721
2021-02-04,194.12,195.11,192.64,192.64,5004
2021-02-05,196.59,196.59,191.65,191.65,4301
2021-02-08,191.65,194.62,191.16,191.65,715
2021-02-09,194.62,194.62,191.65,191.65,626
2021-02-10,192.64,194.62,189.68,193.63,1451
2021-02-11,193.63,195.6,192.64,195.6,2966
2021-02-12,195.6,195.6,193.63,194.62,533
2021-02-15,195.6,196.1,193.14,195.6,1662
2021-02-16,195.6,195.6,193.14,193.14,1005
2021-02-17,193.63,194.62,191.65,192.64,739
2021-02-18,194.12,194.12,191.65,192.64,1217
2021-02-19,192.64,192.64,189.68,192.15,1479
2021-02-22,191.65,192.15,188.69,189.18,1156
2021-02-23,189.18,191.16,188.69,189.18,1367
2021-02-24,191.16,191.16,188.69,190.67,565
2021-02-25,192.15,192.64,187.7,187.7,2904
2021-02-26,187.7,188.69,186.22,187.21,1894
2021-03-01,188.69,188.69,184.74,184.74,3457
2021-03-02,196.59,203.51,196.59,202.52,27728
2021-03-03,206.47,207.46,196.1,201.53,22459
2021-03-04,201.53,201.53,197.58,199.56,1119
2021-03-05,199.56,201.53,196.59,200.54,6714
2021-03-08,201.53,201.53,197.58,199.56,1019
2021-03-09,199.56,199.56,196.59,197.58,1451
2021-03-10,197.09,197.58,196.59,196.59,3341
2021-03-11,197.58,203.51,196.59,200.54,13782
2021-03-12,202.52,208.45,201.53,207.46,4065
2021-03-15,207.46,210.42,206.47,209.44,2199
2021-03-16,210.42,211.41,206.47,206.47,8446
2021-03-17,207.46,207.46,198.57,198.57,1494
2021-03-18,200.54,208.45,199.56,207.46,36750
2021-03-19,207.46,208.45,199.56,205.48,3344
2021-03-22,205.48,205.48,200.54,204.5,3424
2021-03-23,204.5,209.44,204.5,206.47,38632
2021-03-24,209.44,209.44,204.5,208.45,1564
2021-03-25,208.45,213.39,208.45,210.42,4482
2021-03-26,212.4,212.4,209.44,211.41,4448
2021-03-29,213.39,216.35,209.44,216.35,1907
2021-03-30,216.35,221.29,216.35,220.3,6812
2021-03-31,220.3,222.28,219.31,219.31,18314
2021-04-01,221.29,221.29,216.35,220.3,1149
2021-04-06,221.29,221.29,220.3,221.29,2667
2021-04-07,221.29,221.29,217.34,221.29,2074
2021-04-08,221.29,221.29,219.31,221.29,1263
2021-04-09,221.29,221.29,219.31,221.29,2385
2021-04-12,221.29,221.29,218.33,221.29,1309
2021-04-13,221.29,221.29,216.35,218.33,2186
2021-04-14,221.29,221.29,217.34,221.29,1570
2021-04-15,221.29,222.28,221.29,222.28,3182
2021-04-16,222.28,227.22,222.28,226.23,1244
2021-04-19,226.23,231.17,226.23,230.18,1223
2021-04-20,227.22,228.21,221.29,225.24,864
2021-04-21,223.27,224.25,218.33,224.25,765
2021-04-22,222.28,227.22,222.28,226.23,381
2021-04-23,223.27,229.19,223.27,229.19,1617
2021-04-26,229.19,229.19,224.25,225.24,323
2021-04-27,226.23,227.22,224.25,227.22,415
2021-04-28,227.22,232.16,224.25,232.16,2125
2021-04-29,231.17,231.17,227.22,228.21,724
2021-04-30,232.16,233.15,229.19,229.19,882
2021-05-04,232.16,232.16,225.24,225.24,978
2021-05-05,225.24,229.19,219.31,227.22,926
2021-05-06,226.23,228.21,226.23,227.22,726
2021-05-07,229.19,229.19,222.28,225.24,4312
2021-05-10,225.24,227.22,222.28,226.23,730
2021-05-11,225.24,227.22,221.29,227.22,1000
2021-05-12,227.22,227.22,221.29,224.25,634
2021-05-13,223.27,223.27,219.31,219.31,830
2021-05-14,219.31,221.29,219.31,221.29,333
2021-05-17,221.29,221.29,210.42,214.37,3860
2021-05-18,215.36,224.25,213.39,223.27,4076
2021-05-19,223.27,227.22,214.37,226.23,2083
2021-05-20,226.23,227.22,218.33,218.33,2522
2021-05-21,218.33,223.27,218.33,219.31,820
2021-05-24,221.29,232.16,218.33,228.21,5643
2021-05-25,226.23,228.21,224.25,227.22,1015
2021-05-26,226.23,233.15,225.24,231.17,2707
2021-05-27,231.17,236.11,229.19,236.11,2188
2021-05-28,237.1,243.02,236.11,239.07,7413
2021-05-31,239.07,239.07,229.19,236.11,900
2021-06-01,236.11,236.11,232.16,233.15,512
2021-06-02,233.15,233.15,226.23,228.21,1000
2021-06-04,232.16,234.13,230.18,230.18,353
2021-06-07,231.17,246.98,230.18,236.11,4484
2021-06-08,235.12,241.05,235.12,237.1,1848
2021-06-09,239.07,249.94,238.08,249.94,11489
2021-06-10,247.96,247.96,234.13,246.98,2072
2021-06-11,243.02,256.85,243.02,256.85,3345
2021-06-14,250.93,262.78,250.93,261.79,1672
2021-06-15,261.79,261.79,252.9,252.9,852
2021-06-16,251.92,251.92,245,250.93,997
2021-06-17,247.96,247.96,243.02,243.02,1672
2021-06-18,243.02,245,233.15,233.15,4314
2021-06-21,234.13,243.02,234.13,239.07,965
2021-06-22,236.11,243.02,235.12,243.02,429
2021-06-23,242.04,250.93,242.04,249.94,350
2021-06-24,247.96,254.88,245,253.89,748
2021-06-25,254.88,254.88,248.95,248.95,1390
2021-06-28,254.88,255.87,249.94,249.94,276
2021-06-29,253.89,253.89,248.95,250.93,371
2021-06-30,252.9,252.9,247.96,248.95,931
2021-07-01,249.94,249.94,244.01,244.01,637
2021-07-02,244.01,246.98,244.01,245,330
2021-07-05,250,253,241,242,912
2021-07-06,242,251,242,251,196
2021-07-07,252,252,247,251,404
2021-07-08,256,258,245,245,32212
2021-07-09,245,249,241,243,384
2021-07-12,245,257,244,255,1210
2021-07-13,255,255,251,251,350
2021-07-14,251,251,243,243,393
2021-07-15,247,248,236,236,1776
2021-07-16,238,250,236,242,1830
2021-07-19,242,246,237,240,655
2021-07-20,239,240,237,237,765
2021-07-21,237,242,237,237,1241
2021-07-22,241,250,238,245,1229
2021-07-23,246,269,246,269,9410
2021-07-26,267,280,263,280,5926
2021-07-27,280,280,262,266,2371
2021-07-28,268,269,258,266,846
2021-07-29,266,274,266,272,349
2021-07-30,275,275,266,273,518
2021-08-02,275,275,261,267,388
2021-08-03,267,268,265,268,341
2021-08-04,267,270,267,269,190
2021-08-05,267,267,260,260,807
2021-08-06,260,263,260,261,338
2021-08-09,262,262,255,257,836
2021-08-10,255,258,255,258,394
2021-08-11,258,258,253,254,614
2021-08-12,255,255,248,251,705
2021-08-13,252,260,251,253,567
2021-08-16,259,261,255,256,310
2021-08-17,258,261,255,261,185
2021-08-18,260,261,258,260,122
2021-08-19,258,259,251,253,596
2021-08-20,253,262,252,256,1026
2021-08-23,260,260,251,252,535
2021-08-24,251,258,250,258,484
2021-08-25,258,258,256,257,81
2021-08-26,257,258,257,257,205
2021-08-27,257,258,253,255,58
2021-08-30,258,269,252,269,1362
2021-08-31,269,269,262,265,302
2021-09-01,260,260,246,248,4863
2021-09-02,248,251,238,241,4216
2021-09-03,241,242,233,237,4839
2021-09-06,238,241,237,239,1938
2021-09-07,240,240,235,236,1713
2021-09-08,236,236,225,225,19515
2021-09-09,225,236,225,233,852
2021-09-10,233,235,230,232,298
2021-09-13,231,236,231,233,450
2021-09-14,237,238,234,235,542
2021-09-15,237,238,235,237,404
2021-09-16,236,245,236,244,980
2021-09-17,242,248,241,241,1511
2021-09-20,241,241,230,237,1401
2021-09-21,238,238,232,232,182
2021-09-22,235,235,232,232,611
2021-09-23,235,237,232,237,341
2021-09-24,237,237,235,235,154
2021-09-27,237,243,231,235,1057
2021-09-28,235,237,231,237,613
2021-09-29,237,242,235,239,16245
2021-09-30,242,242,232,232,990
2021-10-01,234,234,231,231,545
2021-10-04,234,241,232,237,869
2021-10-05,236,238,235,238,16300
2021-10-06,239,240,234,236,413
2021-10-07,236,238,231,235,734
2021-10-08,236,237,227,235,1179
2021-10-11,236,241,235,241,644
2021-10-12,239,241,235,241,611
2021-10-13,241,245,241,245,1855
2021-10-14,247,250,245,246,518
2021-10-15,246,252,246,252,7415
2021-10-18,253,259,248,250,3227
2021-10-19,251,251,248,250,439
2021-10-20,250,250,248,250,504
2021-10-21,249,249,241,244,1398
2021-10-22,245,248,245,248,397
2021-10-25,248,248,242,245,553
2021-10-26,245,248,237,240,933
2021-10-27,237,240,232,234,1874
2021-10-28,233,234,228,230,2160
2021-10-29,230,230,217,224,13055
2021-11-02,224,225,219,219,6177
2021-11-03,221,228,221,227,1565
2021-11-04,232,232,220,220,8249
2021-11-05,223,234,222,234,1478
2021-11-08,234,237,234,236,673
2021-11-09,237,237,233,237,539
2021-11-10,236,237,232,236,1030
2021-11-12,236,236,231,234,444
2021-11-15,233,236,226,229,784
2021-11-16,231,233,228,232,337
2021-11-17,235,236,230,230,654
2021-11-18,230,232,225,227,5174
2021-11-19,227,228,223,226,2500
2021-11-22,226,231,219,231,3151
2021-11-23,232,232,225,231,9637
2021-11-24,231,232,222,222,5571
2021-11-25,226,227,222,222,897
2021-11-26,220,221,212,213,6062
2021-11-29,214,221,205,206,9574
2021-11-30,209,209,205,207,8101
2021-12-01,207,216,207,212,2321
2021-12-02,216,216,209,209,1227
2021-12-03,212,212,207,210,13649
2021-12-06,210,211,207,208,1942
2021-12-07,210,219,210,217,1056
2021-12-08,217,217,215,216,763
2021-12-09,215,215,209,211,5458
2021-12-10,210,214,206,207,6559
2021-12-13,207,212,206,212,3109
2021-12-14,212,212,207,211,5038
2021-12-15,210,214,205,205,1261
2021-12-16,206,215,206,215,1716
2021-12-17,215,222,201,203,5643
2021-12-20,200,207,198.5,207,3309
2021-12-21,205,215,205,213,7556
2021-12-22,213,215,210,211,1213
2021-12-23,210,210,204,204,1433
2021-12-27,204,207,199,202,1711
2021-12-28,203,205,198,198,5422
2021-12-29,196,196,191,194,8499
2021-12-30,193,193,180,180,17316
2022-01-03,189,196.5,189,193.5,2605
2022-01-04,195,207,195,200,4324
2022-01-05,205,206,203,205,1147
2022-01-07,205,207,202,205,1777
2022-01-10,204,205,203,203,1894
2022-01-11,202,206,202,206,1293
2022-01-12,206,206,203,204,741
2022-01-13,203,206,203,206,609
2022-01-14,206,207,204,206,765
2022-01-17,206,207,205,206,21300
2022-01-18,206,206,204,205,377
2022-01-19,204,205,203,205,886
2022-01-20,205,206,204,206,23246
2022-01-21,205,205,199,204,1443
2022-01-24,201,204,191,193.5,2418
2022-01-25,193.5,197,190,194.5,1011
2022-01-26,194.5,199,194.5,197,669
2022-01-27,197,198,196,197,322
2022-01-28,197,198,186,186,10429
2022-01-31,186,190,181,181,3746
2022-02-01,184.5,193,184.5,187,1876
2022-02-02,190,196,187,196,4818
2022-02-03,196.5,197.5,190,191,2034
2022-02-04,193,196,191,191,528
2022-02-07,190.5,193,186.5,193,1326
2022-02-08,194,196,192,192,597
2022-02-09,195,201,192.5,194.5,1581
2022-02-10,194.5,194.5,189.5,190,1394
2022-02-11,190,190,185,186,1208
2022-02-14,184,187.5,180,183,2498
2022-02-15,185,193.5,185,189,1088
2022-02-16,190,191,184.5,184.5,2922
2022-02-17,185.5,188.5,184,184,1435
2022-02-18,185,189,184,185,452
2022-02-21,190,190,182,182,2665
2022-02-22,181.5,182.5,175,181.5,1691
2022-02-23,183,183,177,179.5,4474
2022-02-24,169,174,161.5,161.5,11086
2022-02-25,178,178,164,176,1890
2022-02-28,176.5,188,174,177,1715
2022-03-01,180,184,170,173,1096
2022-03-02,175.5,176.5,166,176.5,2794
2022-03-03,171,176.5,169,175,1639
2022-03-04,177.5,177.5,174.5,176,884
2022-03-07,176,176,162.5,165.5,4235
2022-03-08,168,168,160.5,161.5,2423
2022-03-09,163,171,163,167,1847
2022-03-10,172,176,170,176,2648
2022-03-11,176,176,172,174,1478
2022-03-14,173,177,172,172,2125
2022-03-15,174,175,170,170,509
2022-03-16,174,176.5,171,171.5,1915
2022-03-17,177.5,180,171.5,171.5,2237
2022-03-18,175,179,171,179,2293
